query_keyword,title,full_text,url,post_key,date_text,parsed_date,has_kor,has_eng,has_any
REXTREME,[운영] 내일(수) 오후 수업은 렉스트림으로 진행 합니다,"어라운드 크로스핏 강남개포점 2026.02.03. 2 [운영] 내일(수) 오후 수업은 렉스트림으로 진행 합니다 안녕하세요! 원상코치입니다 내일(수) 오후 수업은 렉스트림 프로그램으로 진행 합니다 렉스트림( Rextreme )이란? 크로스핏 기반 피트니스 대회로 웨이트 + 기능성 운동이 결합된 실내 레이스 형식 경기입니다! 누구나 할 수 있는 운동이며 개인전,팀전으로도 가능한 운동 입니다! 내일은 팀원과 함께 “로켓배터리”가 되어 운동을 즐겨보자구요",https://cafe.naver.com/geapo/2490?art=ZXh0ZXJuYWwtc2VydmljZS1uYXZlci1zZWFyY2gtY2FmZS1wcg.eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjYWZlVHlwZSI6IkNBRkVfVVJMIiwiY2FmZVVybCI6ImdlYXBvIiwiYXJ0aWNsZUlkIjoyNDkwLCJpc3N1ZWRBdCI6MTc3NTQ1OTM0NDQ1Mn0.HdgXRQosvAoM-i_3fspy_2-oDNs86uZTPJj8tQSClB4&q=REXTREME&tc=naver_search,geapo/2490,2026.02.03.,2026-02-03,True,True,True
REXTREME,260204 Rextreme / 렉스트림 (수정),어라운드 크로스핏 강남개포점 2026.02.03. 260204 Rextreme / 렉스트림 (수정) Team of 2 AMRAP 30min 1.5km Row 40 Medicine Ball Over & Half Burpee(20/14) 60 One arm DB Ground to Overhead (15/10)kg 1.5km Row 60 Burpee Box jump (20inch),https://cafe.naver.com/geapo/2489?art=ZXh0ZXJuYWwtc2VydmljZS1uYXZlci1zZWFyY2gtY2FmZS1wcg.eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjYWZlVHlwZSI6IkNBRkVfVVJMIiwiY2FmZVVybCI6ImdlYXBvIiwiYXJ0aWNsZUlkIjoyNDg5LCJpc3N1ZWRBdCI6MTc3NTQ1OTM0NDQ1Mn0.2bP29xZlhVeIr0tGWVGaN4t3ovB4gmO7x1mfTkcofkM&q=REXTREME&tc=naver_search,geapo/2489,2026.02.03.,2026-02-03,True,True,True
REXTREME,REXTREME 대회 잘 다녀왔습니다!!,"요야와 오징어 집 2026.01.26. 8 REXTREME 대회 잘 다녀왔습니다!! 토요일 오전 대회 잘 치르고 왔어요. 당일 대회 후에 바로 가족 모임이 있어서 밤 늦게 귀가했고, 일요일은 피로 누적으로 시체처럼 잠만 잤더니 요야님 방송을 못들어갔네요 ㅜㅜ 대회 후기 영상 첨부할게요. 힘들어 바이러스 주의보... ai 시대라 영상 제작이 참 쉽네요 ㅎㅎ 42분대로 완주했어요. 첫 개최된 대회여서 일반인보다는 스포츠 인플루언서들 비중이 훨씬 높더군요. 남자 싱글 참가자 155명 중에 114등...",https://cafe.naver.com/yoya/440?art=ZXh0ZXJuYWwtc2VydmljZS1uYXZlci1zZWFyY2gtY2FmZS1wcg.eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjYWZlVHlwZSI6IkNBRkVfVVJMIiwiY2FmZVVybCI6InlveWEiLCJhcnRpY2xlSWQiOjQ0MCwiaXNzdWVkQXQiOjE3NzU0NTkzNDQ0NTJ9.5UiB7cxrJu9cLUmhNWCNSsnoLgFqY6l1wBR_qQ9AoOQ&q=REXTREME&tc=naver_search,yoya/440,2026.01.26.,2026-01-26,False,True,True
REXTREME,[인천송도크로스핏 WOD] - 2026.1.21(수),"송도 크로스핏 2026.01.21. 7 [인천송도크로스핏 WOD] - 2026.1.21(수) 인천 송도 크로스핏 WOD "" REXTREME "" Teams of 3 AMRAP in 30minutes 1,500m Row 50 DB Ground to Overheads(50/35lb) 200m M.ball Shuttle Run(20/14lb) 50 (2 M.Ball Overs & 1 Half Burpee) 4,000m Bike (2,000m Ski) Burpee Broad Jump 30m * 덤벨 GTOH 헤드 2개 터치 기준으로. 메디신볼 오버 : 몸이 다 펴고 어깨로 넘기기. 하프 버피 : 손, 발 위치 1m 밖.",https://cafe.naver.com/crossfitst/15165?art=ZXh0ZXJuYWwtc2VydmljZS1uYXZlci1zZWFyY2gtY2FmZS1wcg.eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjYWZlVHlwZSI6IkNBRkVfVVJMIiwiY2FmZVVybCI6ImNyb3NzZml0c3QiLCJhcnRpY2xlSWQiOjE1MTY1LCJpc3N1ZWRBdCI6MTc3NTQ1OTM0NDQ1Mn0.KxbN1OOThDDUq1fkLWV5ES4SQbEG77DVSsqoYLvtkh0&q=REXTREME&tc=naver_search,crossfitst/15165,2026.01.21.,2026-01-21,False,True,True
REXTREME,렉스트림 대회 참가 혜택 안내,"하얀짐 [ 여성 기능성 그룹운동 센터 ] 2026.01.21. 11 렉스트림 대회 참가 혜택 안내 안녕하세요! 렉스트림 주최측에서 하얀짐 회원분들께 특별 혜택을 제공해 주신다고 합니다! 무료 제공 혜택 3인 팀전 참가권 1팀 (3인 180,000원) 대회 관람권 5장 (1장당 15,000원) 3인 팀전 참가 또는 관람권에 관심 있으신 분들은 댓글로 남겨주세요! 참여 의사 확인 후 안내드리겠습니다 https://youtu.be/9dxxc2sm7BU?si=CCud8bFl00BU6a7e RE 소희 용지 채빈 3인 팀전 관심있습니다.. RE 저랑 (장)유진님 관람에 관심 있습니다.. 이전 다음",https://cafe.naver.com/hayangymseoul/112?art=ZXh0ZXJuYWwtc2VydmljZS1uYXZlci1zZWFyY2gtY2FmZS1wcg.eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjYWZlVHlwZSI6IkNBRkVfVVJMIiwiY2FmZVVybCI6ImhheWFuZ3ltc2VvdWwiLCJhcnRpY2xlSWQiOjExMiwiaXNzdWVkQXQiOjE3NzU0NTkzNDQ0NTJ9.x_dVQuwuIkAxQtbfX3ZPTkI7XXx50ssBOAVWlzcAj1w&q=REXTREME&tc=naver_search,hayangymseoul/112,2026.01.21.,2026-01-21,True,False,True
REXTREME,1/24 REXTREME 대회!,"요야와 오징어 집 2026.01.19. 1/24 REXTREME 대회! 올해 버킷 리스트를 몇 가지 정했어요. 그 중 올해 일정에서 가장 빠른게 이번주 토요일 있을 렉스트림이라고 하는 익스트림 대회에요. 실내에서 하는 하이브리드 기능성 운동으로 구성된 대회인데, 로케트배터리에서 주최하고 있어요. https://www.instagram.com/reel/DSl9GcDiFTH/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA== "" "" "" 대회에서 진행하는 각각 스테이션 정보는 위에 인스타그램 FEED에 간략하게 확인...",https://cafe.naver.com/yoya/438?art=ZXh0ZXJuYWwtc2VydmljZS1uYXZlci1zZWFyY2gtY2FmZS1wcg.eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjYWZlVHlwZSI6IkNBRkVfVVJMIiwiY2FmZVVybCI6InlveWEiLCJhcnRpY2xlSWQiOjQzOCwiaXNzdWVkQXQiOjE3NzU0NTkzNDQ0NTJ9.zmm1wYpwQW97JvuudpLHXATl8Lm1ET_o68mLxtM6gPY&q=REXTREME&tc=naver_search,yoya/438,2026.01.19.,2026-01-19,True,True,True
REXTREME,"피지컬100, 아시아피지컬100 하이록스운동을 할 수 있는 위무브트레이닝!","나눔카페 [구]광명맘&대디 -광명시,광명동,철산동,소하동,하안동 대표 2026.01.14. 9 피지컬100, 아시아피지컬100 하이록스운동을 할 수 있는 위무브트레이닝! 이번 1월24일에 렉스트림대회가 있습니다 https://www. rextreme .kr/ko 여기 대회 종목인 슬램볼을 진행하였습니다. 우리 센터는 초등학생부터 70대 까지 다양한 연령대가 운동하고 있습니다. 운동은 개별성의 원리가 있어, 개인의 능력치에 맞게 운동강도, 무게를 처방하여, 운동을 수행 할 수 있게 합니다! 위무브트레이닝센터는 새벽0610분 부터 수업이 진행 됩니다. 새벽06시10분 / 07시10분 타임 이른 아침 수업있습니다!...",https://cafe.naver.com/ilovegm1/2608259?art=ZXh0ZXJuYWwtc2VydmljZS1uYXZlci1zZWFyY2gtY2FmZS1wcg.eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjYWZlVHlwZSI6IkNBRkVfVVJMIiwiY2FmZVVybCI6Imlsb3ZlZ20xIiwiYXJ0aWNsZUlkIjoyNjA4MjU5LCJpc3N1ZWRBdCI6MTc3NTQ1OTM0NDQ1Mn0.Mo9bGQhoM2arO_DwdJdIjWZ4tH2w8hxUbqGKIFTIbMg&q=REXTREME&tc=naver_search,ilovegm1/2608259,2026.01.14.,2026-01-14,True,True,True
REXTREME,렉스트림 대체 참가자 (3인 팀전),"크로스핏제우스 2026.01.07. 렉스트림 대체 참가자 (3인 팀전) 제가 부상으로 대회 참가가 어려워져서 렉스트림 대회의 대체 참가자를 구합니다. 대회 일정은 1월24일 일산 킨텍스에서 진행되고, 3인 남성 팀전은 15:30 부터 진행됩니다. 참가비는 제가 부담한거로 따로 없으셔도 되니 참가를 원하시는 분은 010 **** **** 이쪽으로 연락 부탁드립니다!",https://cafe.naver.com/crossfitzeus/2181?art=ZXh0ZXJuYWwtc2VydmljZS1uYXZlci1zZWFyY2gtY2FmZS1wcg.eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjYWZlVHlwZSI6IkNBRkVfVVJMIiwiY2FmZVVybCI6ImNyb3NzZml0emV1cyIsImFydGljbGVJZCI6MjE4MSwiaXNzdWVkQXQiOjE3NzU0NTkzNDQ0NTJ9.L3560qmVce37JFAaQHg5fh-4-Hm44zqiqhEgGyO6FCw&q=REXTREME&tc=naver_search,crossfitzeus/2181,2026.01.07.,2026-01-07,True,False,True
REXTREME,로케트 배터리 익스트림 레이스 제이엘브 패딩 증정!!,"잠백이 헬스 & 영양제 커뮤니티 2026.01.07. 4 로케트 배터리 익스트림 레이스 제이엘브 패딩 증정!! 보통 이런 레이스 나가면 티셔츠 한 장 받고 마는데, 이번엔 스케일이 좀 다르네요. 바로 로케트 배터리 익스트림 레이스가 1월 24일에 킨텍스에서 열립니다. 로켓보이 굿즈와 개인전 연령별 1등 제이엘브 에센션 패딩 증정(8명) 로케트배터리 익스트림 레이스 2026년 01월 24일 (토) 일산 KINTEX 전시홀 참가 신청서 https://www. rextreme .kr/ko 많은 관심 부탁드립니다. https://www. rextreme .kr/ko",https://cafe.naver.com/formsunmyeong/1112696?art=ZXh0ZXJuYWwtc2VydmljZS1uYXZlci1zZWFyY2gtY2FmZS1wcg.eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjYWZlVHlwZSI6IkNBRkVfVVJMIiwiY2FmZVVybCI6ImZvcm1zdW5teWVvbmciLCJhcnRpY2xlSWQiOjExMTI2OTYsImlzc3VlZEF0IjoxNzc1NDU5MzQ0NDUyfQ.ZfkImanB7f7rBfRcDb7TLxfgN-0hN-o0d07YJYwNsFA&q=REXTREME&tc=naver_search,formsunmyeong/1112696,2026.01.07.,2026-01-07,False,True,True
REXTREME,[이벤트]✔️ Rextreme (렉스트림) 하이브리드 피트니스 레이스에 참여하세요! 평택점 전용 할인 링크!!,어라운드크로스핏 평택점 2026.01.06. [이벤트]✔️ Rextreme (렉스트림) 하이브리드 피트니스 레이스에 참여하세요! 평택점 전용 할인 링크!! https://www. rextreme .kr/ko/registration?org=around-crossfit-pyeongtaek 평택점 전용 할인 링크입니다!!! 관심있으신 분들은 얼리버드 가격만큼 할인된 가격으로 렉스트림 레이스를 즐겨보세요!!!,https://cafe.naver.com/around6/12020?art=ZXh0ZXJuYWwtc2VydmljZS1uYXZlci1zZWFyY2gtY2FmZS1wcg.eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjYWZlVHlwZSI6IkNBRkVfVVJMIiwiY2FmZVVybCI6ImFyb3VuZDYiLCJhcnRpY2xlSWQiOjEyMDIwLCJpc3N1ZWRBdCI6MTc3NTQ1OTM0NDQ1Mn0.xd_XO9joqXTU_UbahOWxblY4NqmjEtrAUm4tx1o5Qb0&q=REXTREME&tc=naver_search,around6/12020,2026.01.06.,2026-01-06,True,True,True
REXTREME,✔️ Rextreme (렉스트림) 세션 IN 하이엔드! 모의레이스에 참여하세요!,"하이엔드 양양 2025.12.26. 2 ✔️ Rextreme (렉스트림) 세션 IN 하이엔드! 모의레이스에 참여하세요! REXTREME - 로케트배터리 익스트림 레이스 체력과 전략, 끝까지 버텨내는 정신력, 당신의 한계에 도전하는 극한의 레이스 www. rextreme .kr https://youtu.be/9dxxc2sm7BU 하이엔드크로스핏에서 하이브리드 피트니스 렉스트림 행사가 개최 됩니다. Rextreme (렉스트림) 하이브리드 피트니스 레이스 – 사전 체험 레이스 안내 날짜: 1월 3일 (토) ⏰ 시간: 오전 11:00 장소 : 하이엔드크로스핏 속초 *당일 크로스핏...",https://cafe.naver.com/highendangyang/115?art=ZXh0ZXJuYWwtc2VydmljZS1uYXZlci1zZWFyY2gtY2FmZS1wcg.eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjYWZlVHlwZSI6IkNBRkVfVVJMIiwiY2FmZVVybCI6ImhpZ2hlbmRhbmd5YW5nIiwiYXJ0aWNsZUlkIjoxMTUsImlzc3VlZEF0IjoxNzc1NDU5MzQ0NDUyfQ.UGUu1S9pNGOhOilQACGQuEnmH4EVjPpKJpykiKFA7vU&q=REXTREME&tc=naver_search,highendangyang/115,2025.12.26.,2025-12-26,True,True,True
REXTREME,[토요일 와드]20251227 12시 수업있습니다!,포스크로스핏 2025.12.26. 2 [토요일 와드]20251227 12시 수업있습니다! 미니 렉스트림 REXTREME Team of 3 3min on 15sec off × 2rounds A.Rowing B.D.B snatch (왕복 1rep) C.Sandbag shuttle run (남자 20kg 여자 10kg) D.Ball over & half burpee (남자 20kg 여자 8kg) E.Ski F.Burpee box jump (박점 발만 걸치면 가능),https://cafe.naver.com/posss/7108?art=ZXh0ZXJuYWwtc2VydmljZS1uYXZlci1zZWFyY2gtY2FmZS1wcg.eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjYWZlVHlwZSI6IkNBRkVfVVJMIiwiY2FmZVVybCI6InBvc3NzIiwiYXJ0aWNsZUlkIjo3MTA4LCJpc3N1ZWRBdCI6MTc3NTQ1OTM0NDQ1Mn0.qVbqThrC_7VznQNWBUfAKtz2gswEd8bu2UKQJ3meMdk&q=REXTREME&tc=naver_search,posss/7108,2025.12.26.,2025-12-26,True,True,True
REXTREME,✔️ Rextreme (렉스트림) 1월 3일 토요일 운동은 렉스트림과 함께합니다!,하이엔드크로스핏 2025.12.22. 3 ✔️ Rextreme (렉스트림) 1월 3일 토요일 운동은 렉스트림과 함께합니다! Rextreme (렉스트림) 하이브리드 피트니스 레이스 – 사전 체험 레이스 안내 날짜: 1월 3일 (토) ⏰ 시간: 오전 11:00 장소 : 하이엔드크로스핏 속초 *당일 크로스핏 수업은 렉스트림 모의 대회로 진행합니다! 인원: 실력별 2인 팀으로 구성 비용: 하이엔드 멤버 무료 (외부 드랍인 2만원 - 네이버예약) 렉스트림의 6가지 스테이지 종목을 팀레이스로 체험하게 됩니다. 참여자 전원 부스터젤 세트를...,https://cafe.naver.com/highendcrossfit/575?art=ZXh0ZXJuYWwtc2VydmljZS1uYXZlci1zZWFyY2gtY2FmZS1wcg.eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjYWZlVHlwZSI6IkNBRkVfVVJMIiwiY2FmZVVybCI6ImhpZ2hlbmRjcm9zc2ZpdCIsImFydGljbGVJZCI6NTc1LCJpc3N1ZWRBdCI6MTc3NTQ1OTM0NDQ1Mn0.-6dWtqOj9MgRkgwIG9FByE8P5JLDY_tQnL5oX168dOE&q=REXTREME&tc=naver_search,highendcrossfit/575,2025.12.22.,2025-12-22,True,True,True
